query,true_song,noise_level,predicted,ncd_value,compressor,correct,processing_time,top_5_matches
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.1,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9943760359933697,gzip,True,0.3825991153717041,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.0,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9820567125544182,bzip2,True,0.22847938537597656,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'DRAKE - NOKIA (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.02,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9830568302153194,bzip2,True,0.4221816062927246,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.05,Travis Scott - FE!N ft. Playboi Carti.freqs,0.982233203906342,bzip2,True,0.3753025531768799,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.1,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9844687610307095,bzip2,True,0.38393139839172363,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9601196410767697,lzma,False,0.5957517623901367,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9571286141575274,lzma,False,0.8990437984466553,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9571286141575274,lzma,False,0.830794095993042,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9561316051844466,lzma,False,0.7691011428833008,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.0,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9942635397334233,zstd,True,0.043646812438964844,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.02,Travis Scott - FE!N ft. Playboi Carti.freqs,0.993926100894213,zstd,True,0.18764257431030273,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.05,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9930262639896519,zstd,True,0.19660496711730957,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Travis Scott - FE!N ft. Playboi Carti_segment_02,Travis Scott - FE!N ft. Playboi Carti,0.1,Travis Scott - FE!N ft. Playboi Carti.freqs,0.9930262639896519,zstd,True,0.16505718231201172,"['Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.0,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9764035157177924,gzip,True,0.13180088996887207,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Polo G - Darkside (Official Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.02,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9763243328846306,gzip,True,0.3246464729309082,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Polo G - Darkside (Official Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.05,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9772745268825719,gzip,True,0.37239742279052734,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Polo G - Darkside (Official Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.1,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9782247208805132,gzip,True,0.30551958084106445,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Polo G - Darkside (Official Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.0,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9597917501001202,bzip2,True,0.24329090118408203,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.02,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9608329995995194,bzip2,True,0.4084908962249756,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.05,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9601922306768121,bzip2,True,0.4148285388946533,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.1,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9615538646375651,bzip2,True,0.39441442489624023,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.0,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9505432746346947,lzma,True,0.5586299896240234,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.02,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9509179467965531,lzma,True,0.7304642200469971,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.05,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9520419632821281,lzma,True,0.7296724319458008,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.1,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9550393405769951,lzma,True,0.8123941421508789,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.0,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9707650683901999,zstd,True,0.038292646408081055,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.02,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9714414549827146,zstd,True,0.18361926078796387,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.05,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9708402224560349,zstd,True,0.15628933906555176,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Quavo, Lil Baby - Legends.freqs']"
Lil Tecca - Dark Thoughts (Official Video)_segment_01,Lil Tecca - Dark Thoughts (Official Video),0.1,Lil Tecca - Dark Thoughts (Official Video).freqs,0.9724184578385691,zstd,True,0.18124055862426758,"['Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.0,"Quavo, Lil Baby - Legends.freqs",0.9536434701798502,gzip,True,0.13258886337280273,"['Quavo, Lil Baby - Legends.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.02,"Quavo, Lil Baby - Legends.freqs",0.9572514076422676,gzip,True,0.2723383903503418,"['Quavo, Lil Baby - Legends.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.05,"Quavo, Lil Baby - Legends.freqs",0.9639206253758268,gzip,True,0.3274085521697998,"['Quavo, Lil Baby - Legends.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.1,"Quavo, Lil Baby - Legends.freqs",0.9706445088285136,gzip,True,0.3407595157623291,"['Quavo, Lil Baby - Legends.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.0,"Quavo, Lil Baby - Legends.freqs",0.9655690288129937,bzip2,True,0.2146015167236328,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.02,"Quavo, Lil Baby - Legends.freqs",0.9664590054511069,bzip2,True,0.37430596351623535,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.05,"Quavo, Lil Baby - Legends.freqs",0.9679052174880409,bzip2,True,0.397538423538208,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.1,"Quavo, Lil Baby - Legends.freqs",0.9702414061630882,bzip2,True,0.38233137130737305,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.0,"Quavo, Lil Baby - Legends.freqs",0.9435483870967742,lzma,True,0.5402970314025879,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.02,"Quavo, Lil Baby - Legends.freqs",0.944304435483871,lzma,True,0.6781582832336426,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.05,"Quavo, Lil Baby - Legends.freqs",0.9480846774193549,lzma,True,0.642890453338623,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.1,"Quavo, Lil Baby - Legends.freqs",0.9536290322580645,lzma,True,0.7773904800415039,"['Quavo, Lil Baby - Legends.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.0,"Quavo, Lil Baby - Legends.freqs",0.9510838488329781,zstd,True,0.03776669502258301,"['Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs', 'Rainbow - I Surrender.freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.02,"Quavo, Lil Baby - Legends.freqs",0.9533711077610854,zstd,True,0.18537306785583496,"['Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs', 'Rainbow - I Surrender.freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.05,"Quavo, Lil Baby - Legends.freqs",0.9575817435151011,zstd,True,0.19422268867492676,"['Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs', 'Rainbow - I Surrender.freqs']"
"Quavo, Lil Baby - Legends_segment_03","Quavo, Lil Baby - Legends",0.1,"Quavo, Lil Baby - Legends.freqs",0.9617923792691168,zstd,True,0.16999173164367676,"['Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs', 'Rainbow - I Surrender.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.0,Eminem - Houdini [Official Music Video].freqs,0.9889664124614636,gzip,True,0.1370091438293457,"['Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quinta Sinfonia - 1º movimento - Beethoven.freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.02,Eminem - Houdini [Official Music Video].freqs,0.9895180918383903,gzip,True,0.31218934059143066,"['Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'DRAKE - NOKIA (Official Music Video).freqs', 'Quinta Sinfonia - 1º movimento - Beethoven.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.05,Eminem - Houdini [Official Music Video].freqs,0.9894531883822814,gzip,True,0.3288698196411133,"['Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quinta Sinfonia - 1º movimento - Beethoven.freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.1,Eminem - Houdini [Official Music Video].freqs,0.9922115852669154,gzip,True,0.34396982192993164,"['Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Quinta Sinfonia - 1º movimento - Beethoven.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.0,Eminem - Houdini [Official Music Video].freqs,0.9814796826938643,bzip2,True,0.2332456111907959,"['Eminem - Houdini [Official Music Video].freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'Not Like Us.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.02,Eminem - Houdini [Official Music Video].freqs,0.9802169337866278,bzip2,True,0.3660917282104492,"['Eminem - Houdini [Official Music Video].freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Mozart Requiem Sanctus.freqs', 'Ultravox - All Stood Still.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.05,Eminem - Houdini [Official Music Video].freqs,0.9842642059252064,bzip2,True,0.37412500381469727,"['Eminem - Houdini [Official Music Video].freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.1,Eminem - Houdini [Official Music Video].freqs,0.9855269548324429,bzip2,True,0.36975741386413574,"['Eminem - Houdini [Official Music Video].freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'DRAKE - FAMILY MATTERS.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.963110667996012,lzma,False,0.5788064002990723,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9571286141575274,lzma,False,1.1762125492095947,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9581256231306082,lzma,False,0.778355598449707,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Eminem - Houdini [Official Music Video]_segment_01,Eminem - Houdini [Official Music Video],0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.963110667996012,lzma,False,0.7618236541748047,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs']"
